#
# AL4SAN 1.0.0, ./potrf
# Nb threads: 55
# Nb gpus:    0
# Nb Prows:    1
# Nb Qcols:    1
# N:          153600
# NB:         1024
# eps:        1.110223e-16
# Activated runtime: Parsec
#
#      M       N  K/NRHS      NB      Nb threads      seconds       Gflop/s
F# 153600,  153600,  153600,    2560,      55,      596.402   2025.43
#
# AL4SAN 1.0.0, ./potrf
# Nb threads: 55
# Nb gpus:    0
# Nb Prows:    1
# Nb Qcols:    1
# N:          153600
# NB:         2560
# eps:        1.110223e-16
# Activated runtime: Parsec
#
#      M       N  K/NRHS      NB      Nb threads      seconds       Gflop/s
F# 153600,  153600,  153600,    2560,      55,      598.407   2018.65
#
# AL4SAN 1.0.0, ./potrf
# Nb threads: 55
# Nb gpus:    0
# Nb Prows:    1
# Nb Qcols:    1
# N:          153600
# NB:         3072
# eps:        1.110223e-16
# Activated runtime: Parsec
#
#      M       N  K/NRHS      NB      Nb threads      seconds       Gflop/s
F# 153600,  153600,  153600,    3072,      55,      614.829   1964.73
#
# AL4SAN 1.0.0, ./potrf
# Nb threads: 55
# Nb gpus:    0
# Nb Prows:    1
# Nb Qcols:    1
# N:          153600
# NB:         3072
# eps:        1.110223e-16
# Activated runtime: Parsec
#
#      M       N  K/NRHS      NB      Nb threads      seconds       Gflop/s
F# 153600,  153600,  153600,    3072,      55,      588.144   2053.87
#
# AL4SAN 1.0.0, ./potrf
# Nb threads: 55
# Nb gpus:    0
# Nb Prows:    1
# Nb Qcols:    1
# N:          153600
# NB:         3072
# eps:        1.110223e-16
# Activated runtime: Parsec
#
#      M       N  K/NRHS      NB      Nb threads      seconds       Gflop/s
F# 153600,  153600,  153600,    3072,      55,      610.364   1979.10
#
# AL4SAN 1.0.0, ./potrf
# Nb threads: 55
# Nb gpus:    0
# Nb Prows:    1
# Nb Qcols:    1
# N:          163840
# NB:         1024
# eps:        1.110223e-16
# Activated runtime: Parsec
#
#      M       N  K/NRHS      NB      Nb threads      seconds       Gflop/s
F# 163840,  163840,  163840,    1024,      55,     1033.723   1418.20
#
# AL4SAN 1.0.0, ./potrf
# Nb threads: 55
# Nb gpus:    0
# Nb Prows:    1
# Nb Qcols:    1
# N:          163840
# NB:         1024
# eps:        1.110223e-16
# Activated runtime: Parsec
#
#      M       N  K/NRHS      NB      Nb threads      seconds       Gflop/s
F# 163840,  163840,  163840,    1024,      55,     1003.142   1461.44
#
# AL4SAN 1.0.0, ./potrf
# Nb threads: 55
# Nb gpus:    0
# Nb Prows:    1
# Nb Qcols:    1
# N:          163840
# NB:         1024
# eps:        1.110223e-16
# Activated runtime: Parsec
#
#      M       N  K/NRHS      NB      Nb threads      seconds       Gflop/s
F# 163840,  163840,  163840,    1024,      55,     1022.899   1433.21
#
# AL4SAN 1.0.0, ./potrf
# Nb threads: 55
# Nb gpus:    0
# Nb Prows:    1
# Nb Qcols:    1
# N:          163840
# NB:         1536
# eps:        1.110223e-16
# Activated runtime: Parsec
#
#      M       N  K/NRHS      NB      Nb threads      seconds       Gflop/s
F# 163840,  163840,  163840,    1536,      55,      942.773   1555.02
#
# AL4SAN 1.0.0, ./potrf
# Nb threads: 55
# Nb gpus:    0
# Nb Prows:    1
# Nb Qcols:    1
# N:          163840
# NB:         1536
# eps:        1.110223e-16
# Activated runtime: Parsec
#
#      M       N  K/NRHS      NB      Nb threads      seconds       Gflop/s
F# 163840,  163840,  163840,    1536,      55,      933.917   1569.76
#
# AL4SAN 1.0.0, ./potrf
# Nb threads: 55
# Nb gpus:    0
# Nb Prows:    1
# Nb Qcols:    1
# N:          163840
# NB:         1536
# eps:        1.110223e-16
# Activated runtime: Parsec
#
#      M       N  K/NRHS      NB      Nb threads      seconds       Gflop/s
F# 163840,  163840,  163840,    1536,      55,      950.478   1542.41
#
# AL4SAN 1.0.0, ./potrf
# Nb threads: 55
# Nb gpus:    0
# Nb Prows:    1
# Nb Qcols:    1
# N:          163840
# NB:         2048
# eps:        1.110223e-16
# Activated runtime: Parsec
#
#      M       N  K/NRHS      NB      Nb threads      seconds       Gflop/s
F# 163840,  163840,  163840,    2048,      55,      910.626   1609.91
#
# AL4SAN 1.0.0, ./potrf
# Nb threads: 55
# Nb gpus:    0
# Nb Prows:    1
# Nb Qcols:    1
# N:          163840
# NB:         2048
# eps:        1.110223e-16
# Activated runtime: Parsec
#
#      M       N  K/NRHS      NB      Nb threads      seconds       Gflop/s
F# 163840,  163840,  163840,    2048,      55,      907.290   1615.83
#
# AL4SAN 1.0.0, ./potrf
# Nb threads: 55
# Nb gpus:    0
# Nb Prows:    1
# Nb Qcols:    1
# N:          163840
# NB:         2048
# eps:        1.110223e-16
# Activated runtime: Parsec
#
#      M       N  K/NRHS      NB      Nb threads      seconds       Gflop/s
F# 163840,  163840,  163840,    2048,      55,      925.611   1583.85
#
# AL4SAN 1.0.0, ./potrf
# Nb threads: 55
# Nb gpus:    0
# Nb Prows:    1
# Nb Qcols:    1
# N:          163840
# NB:         2560
# eps:        1.110223e-16
# Activated runtime: Parsec
#
#      M       N  K/NRHS      NB      Nb threads      seconds       Gflop/s
F# 163840,  163840,  163840,    2560,      55,      861.534   1701.65
#
# AL4SAN 1.0.0, ./potrf
# Nb threads: 55
# Nb gpus:    0
# Nb Prows:    1
# Nb Qcols:    1
# N:          163840
# NB:         2560
# eps:        1.110223e-16
# Activated runtime: Parsec
#
#      M       N  K/NRHS      NB      Nb threads      seconds       Gflop/s
F# 163840,  163840,  163840,    2560,      55,      870.727   1683.68
#
# AL4SAN 1.0.0, ./potrf
# Nb threads: 55
# Nb gpus:    0
# Nb Prows:    1
# Nb Qcols:    1
# N:          163840
# NB:         2560
# eps:        1.110223e-16
# Activated runtime: Parsec
#
#      M       N  K/NRHS      NB      Nb threads      seconds       Gflop/s
F# 163840,  163840,  163840,    2560,      55,      870.799   1683.54
#
# AL4SAN 1.0.0, ./potrf
# Nb threads: 55
# Nb gpus:    0
# Nb Prows:    1
# Nb Qcols:    1
# N:          163840
# NB:         3072
# eps:        1.110223e-16
# Activated runtime: Parsec
#
#      M       N  K/NRHS      NB      Nb threads      seconds       Gflop/s
F# 163840,  163840,  163840,    3072,      55,      838.904   1747.55
#
# AL4SAN 1.0.0, ./potrf
# Nb threads: 55
# Nb gpus:    0
# Nb Prows:    1
# Nb Qcols:    1
# N:          163840
# NB:         3072
# eps:        1.110223e-16
# Activated runtime: Parsec
#
#      M       N  K/NRHS      NB      Nb threads      seconds       Gflop/s
F# 163840,  163840,  163840,    3072,      55,      835.032   1755.66
#
# AL4SAN 1.0.0, ./potrf
# Nb threads: 55
# Nb gpus:    0
# Nb Prows:    1
# Nb Qcols:    1
# N:          163840
# NB:         3072
# eps:        1.110223e-16
# Activated runtime: Parsec
#
#      M       N  K/NRHS      NB      Nb threads      seconds       Gflop/s
F# 163840,  163840,  163840,    3072,      55,      837.525   1750.43
#
# AL4SAN 1.0.0, ./potrf
# Nb threads: 55
# Nb gpus:    0
# Nb Prows:    1
# Nb Qcols:    1
# N:          174080
# NB:         1024
# eps:        1.110223e-16
# Activated runtime: Parsec
#
#      M       N  K/NRHS      NB      Nb threads      seconds       Gflop/s
F# 174080,  174080,  174080,    1024,      55,    AL4SAN ERROR: al4san_desc_mat_alloc(): malloc() failed
AL4SAN ERROR: al4san_desc_check(): NULL matrix pointer
AL4SAN ERROR: AL4SAN_Desc_Create_User(): invalid descriptor
AL4SAN ERROR: al4san_desc_check(): NULL descriptor
AL4SAN ERROR: AL4SAN_dplgsy_Tile(): invalid descriptor
[flamingo:54229] *** Process received signal ***
[flamingo:54229] Signal: Segmentation fault (11)
[flamingo:54229] Signal code: Address not mapped (1)
[flamingo:54229] Failing at address: 0xb0
[flamingo:54229] [ 0] /lib/x86_64-linux-gnu/libpthread.so.0(+0x11390)[0x7fc6c5adb390]
[flamingo:54229] [ 1] ./potrf[0x408244]
[flamingo:54229] [ 2] ./potrf[0x406b85]
[flamingo:54229] [ 3] ./potrf[0x402abc]
[flamingo:54229] [ 4] ./potrf[0x4021c5]
[flamingo:54229] [ 5] /lib/x86_64-linux-gnu/libc.so.6(__libc_start_main+0xf0)[0x7fc6be595830]
[flamingo:54229] [ 6] ./potrf[0x4024f9]
[flamingo:54229] *** End of error message ***
#
# AL4SAN 1.0.0, ./potrf
# Nb threads: 55
# Nb gpus:    0
# Nb Prows:    1
# Nb Qcols:    1
# N:          174080
# NB:         1024
# eps:        1.110223e-16
# Activated runtime: Parsec
#
#      M       N  K/NRHS      NB      Nb threads      seconds       Gflop/s
F# 174080,  174080,  174080,    1024,      55,    AL4SAN ERROR: al4san_desc_mat_alloc(): malloc() failed
AL4SAN ERROR: al4san_desc_check(): NULL matrix pointer
AL4SAN ERROR: AL4SAN_Desc_Create_User(): invalid descriptor
AL4SAN ERROR: al4san_desc_check(): NULL descriptor
AL4SAN ERROR: AL4SAN_dplgsy_Tile(): invalid descriptor
[flamingo:54292] *** Process received signal ***
[flamingo:54292] Signal: Segmentation fault (11)
[flamingo:54292] Signal code: Address not mapped (1)
[flamingo:54292] Failing at address: 0xb0
[flamingo:54292] [ 0] /lib/x86_64-linux-gnu/libpthread.so.0(+0x11390)[0x7f384f939390]
[flamingo:54292] [ 1] ./potrf[0x408244]
[flamingo:54292] [ 2] ./potrf[0x406b85]
[flamingo:54292] [ 3] ./potrf[0x402abc]
[flamingo:54292] [ 4] ./potrf[0x4021c5]
[flamingo:54292] [ 5] /lib/x86_64-linux-gnu/libc.so.6(__libc_start_main+0xf0)[0x7f38483f3830]
[flamingo:54292] [ 6] ./potrf[0x4024f9]
[flamingo:54292] *** End of error message ***
#
# AL4SAN 1.0.0, ./potrf
# Nb threads: 55
# Nb gpus:    0
# Nb Prows:    1
# Nb Qcols:    1
# N:          174080
# NB:         1024
# eps:        1.110223e-16
# Activated runtime: Parsec
#
#      M       N  K/NRHS      NB      Nb threads      seconds       Gflop/s
F# 174080,  174080,  174080,    1024,      55,    AL4SAN ERROR: al4san_desc_mat_alloc(): malloc() failed
AL4SAN ERROR: al4san_desc_check(): NULL matrix pointer
AL4SAN ERROR: AL4SAN_Desc_Create_User(): invalid descriptor
AL4SAN ERROR: al4san_desc_check(): NULL descriptor
AL4SAN ERROR: AL4SAN_dplgsy_Tile(): invalid descriptor
[flamingo:54355] *** Process received signal ***
[flamingo:54355] Signal: Segmentation fault (11)
[flamingo:54355] Signal code: Address not mapped (1)
[flamingo:54355] Failing at address: 0xb0
[flamingo:54355] [ 0] /lib/x86_64-linux-gnu/libpthread.so.0(+0x11390)[0x7f36f39fc390]
[flamingo:54355] [ 1] ./potrf[0x408244]
[flamingo:54355] [ 2] ./potrf[0x406b85]
[flamingo:54355] [ 3] ./potrf[0x402abc]
[flamingo:54355] [ 4] ./potrf[0x4021c5]
[flamingo:54355] [ 5] /lib/x86_64-linux-gnu/libc.so.6(__libc_start_main+0xf0)[0x7f36ec4b6830]
[flamingo:54355] [ 6] ./potrf[0x4024f9]
[flamingo:54355] *** End of error message ***
#
# AL4SAN 1.0.0, ./potrf
# Nb threads: 55
# Nb gpus:    0
# Nb Prows:    1
# Nb Qcols:    1
# N:          174080
# NB:         1536
# eps:        1.110223e-16
# Activated runtime: Parsec
#
#      M       N  K/NRHS      NB      Nb threads      seconds       Gflop/s
F# 174080,  174080,  174080,    1536,      55,    AL4SAN ERROR: al4san_desc_mat_alloc(): malloc() failed
AL4SAN ERROR: al4san_desc_check(): NULL matrix pointer
AL4SAN ERROR: AL4SAN_Desc_Create_User(): invalid descriptor
AL4SAN ERROR: al4san_desc_check(): NULL descriptor
AL4SAN ERROR: AL4SAN_dplgsy_Tile(): invalid descriptor
[flamingo:54418] *** Process received signal ***
[flamingo:54418] Signal: Segmentation fault (11)
[flamingo:54418] Signal code: Address not mapped (1)
[flamingo:54418] Failing at address: 0xb0
[flamingo:54418] [ 0] /lib/x86_64-linux-gnu/libpthread.so.0(+0x11390)[0x7f6d7733d390]
[flamingo:54418] [ 1] ./potrf[0x408244]
[flamingo:54418] [ 2] ./potrf[0x406b85]
[flamingo:54418] [ 3] ./potrf[0x402abc]
[flamingo:54418] [ 4] ./potrf[0x4021c5]
[flamingo:54418] [ 5] /lib/x86_64-linux-gnu/libc.so.6(__libc_start_main+0xf0)[0x7f6d6fdf7830]
[flamingo:54418] [ 6] ./potrf[0x4024f9]
[flamingo:54418] *** End of error message ***
#
# AL4SAN 1.0.0, ./potrf
# Nb threads: 55
# Nb gpus:    0
# Nb Prows:    1
# Nb Qcols:    1
# N:          174080
# NB:         1536
# eps:        1.110223e-16
# Activated runtime: Parsec
#
#      M       N  K/NRHS      NB      Nb threads      seconds       Gflop/s
F# 174080,  174080,  174080,    1536,      55,    AL4SAN ERROR: al4san_desc_mat_alloc(): malloc() failed
AL4SAN ERROR: al4san_desc_check(): NULL matrix pointer
AL4SAN ERROR: AL4SAN_Desc_Create_User(): invalid descriptor
AL4SAN ERROR: al4san_desc_check(): NULL descriptor
AL4SAN ERROR: AL4SAN_dplgsy_Tile(): invalid descriptor
[flamingo:54481] *** Process received signal ***
[flamingo:54481] Signal: Segmentation fault (11)
[flamingo:54481] Signal code: Address not mapped (1)
[flamingo:54481] Failing at address: 0xb0
[flamingo:54481] [ 0] /lib/x86_64-linux-gnu/libpthread.so.0(+0x11390)[0x7fe098e43390]
[flamingo:54481] [ 1] ./potrf[0x408244]
[flamingo:54481] [ 2] ./potrf[0x406b85]
[flamingo:54481] [ 3] ./potrf[0x402abc]
[flamingo:54481] [ 4] ./potrf[0x4021c5]
[flamingo:54481] [ 5] /lib/x86_64-linux-gnu/libc.so.6(__libc_start_main+0xf0)[0x7fe0918fd830]
[flamingo:54481] [ 6] ./potrf[0x4024f9]
[flamingo:54481] *** End of error message ***
#
# AL4SAN 1.0.0, ./potrf
# Nb threads: 55
# Nb gpus:    0
# Nb Prows:    1
# Nb Qcols:    1
# N:          174080
# NB:         1536
# eps:        1.110223e-16
# Activated runtime: Parsec
#
#      M       N  K/NRHS      NB      Nb threads      seconds       Gflop/s
F# 174080,  174080,  174080,    1536,      55,    AL4SAN ERROR: al4san_desc_mat_alloc(): malloc() failed
AL4SAN ERROR: al4san_desc_check(): NULL matrix pointer
AL4SAN ERROR: AL4SAN_Desc_Create_User(): invalid descriptor
AL4SAN ERROR: al4san_desc_check(): NULL descriptor
AL4SAN ERROR: AL4SAN_dplgsy_Tile(): invalid descriptor
[flamingo:54544] *** Process received signal ***
[flamingo:54544] Signal: Segmentation fault (11)
[flamingo:54544] Signal code: Address not mapped (1)
[flamingo:54544] Failing at address: 0xb0
[flamingo:54544] [ 0] /lib/x86_64-linux-gnu/libpthread.so.0(+0x11390)[0x7f62b2925390]
[flamingo:54544] [ 1] ./potrf[0x408244]
[flamingo:54544] [ 2] ./potrf[0x406b85]
[flamingo:54544] [ 3] ./potrf[0x402abc]
[flamingo:54544] [ 4] ./potrf[0x4021c5]
[flamingo:54544] [ 5] /lib/x86_64-linux-gnu/libc.so.6(__libc_start_main+0xf0)[0x7f62ab3df830]
[flamingo:54544] [ 6] ./potrf[0x4024f9]
[flamingo:54544] *** End of error message ***
#
# AL4SAN 1.0.0, ./potrf
# Nb threads: 55
# Nb gpus:    0
# Nb Prows:    1
# Nb Qcols:    1
# N:          174080
# NB:         2048
# eps:        1.110223e-16
# Activated runtime: Parsec
#
#      M       N  K/NRHS      NB      Nb threads      seconds       Gflop/s
F# 174080,  174080,  174080,    2048,      55,    AL4SAN ERROR: al4san_desc_mat_alloc(): malloc() failed
AL4SAN ERROR: al4san_desc_check(): NULL matrix pointer
AL4SAN ERROR: AL4SAN_Desc_Create_User(): invalid descriptor
AL4SAN ERROR: al4san_desc_check(): NULL descriptor
AL4SAN ERROR: AL4SAN_dplgsy_Tile(): invalid descriptor
[flamingo:54607] *** Process received signal ***
[flamingo:54607] Signal: Segmentation fault (11)
[flamingo:54607] Signal code: Address not mapped (1)
[flamingo:54607] Failing at address: 0xb0
[flamingo:54607] [ 0] /lib/x86_64-linux-gnu/libpthread.so.0(+0x11390)[0x7f1200fe1390]
[flamingo:54607] [ 1] ./potrf[0x408244]
[flamingo:54607] [ 2] ./potrf[0x406b85]
[flamingo:54607] [ 3] ./potrf[0x402abc]
[flamingo:54607] [ 4] ./potrf[0x4021c5]
[flamingo:54607] [ 5] /lib/x86_64-linux-gnu/libc.so.6(__libc_start_main+0xf0)[0x7f11f9a9b830]
[flamingo:54607] [ 6] ./potrf[0x4024f9]
[flamingo:54607] *** End of error message ***
#
# AL4SAN 1.0.0, ./potrf
# Nb threads: 55
# Nb gpus:    0
# Nb Prows:    1
# Nb Qcols:    1
# N:          174080
# NB:         2048
# eps:        1.110223e-16
# Activated runtime: Parsec
#
#      M       N  K/NRHS      NB      Nb threads      seconds       Gflop/s
F# 174080,  174080,  174080,    2048,      55,    AL4SAN ERROR: al4san_desc_mat_alloc(): malloc() failed
AL4SAN ERROR: al4san_desc_check(): NULL matrix pointer
AL4SAN ERROR: AL4SAN_Desc_Create_User(): invalid descriptor
AL4SAN ERROR: al4san_desc_check(): NULL descriptor
AL4SAN ERROR: AL4SAN_dplgsy_Tile(): invalid descriptor
[flamingo:54670] *** Process received signal ***
[flamingo:54670] Signal: Segmentation fault (11)
[flamingo:54670] Signal code: Address not mapped (1)
[flamingo:54670] Failing at address: 0xb0
[flamingo:54670] [ 0] /lib/x86_64-linux-gnu/libpthread.so.0(+0x11390)[0x7ffa0f3de390]
[flamingo:54670] [ 1] ./potrf[0x408244]
[flamingo:54670] [ 2] ./potrf[0x406b85]
[flamingo:54670] [ 3] ./potrf[0x402abc]
[flamingo:54670] [ 4] ./potrf[0x4021c5]
[flamingo:54670] [ 5] /lib/x86_64-linux-gnu/libc.so.6(__libc_start_main+0xf0)[0x7ffa07e98830]
[flamingo:54670] [ 6] ./potrf[0x4024f9]
[flamingo:54670] *** End of error message ***
#
# AL4SAN 1.0.0, ./potrf
# Nb threads: 55
# Nb gpus:    0
# Nb Prows:    1
# Nb Qcols:    1
# N:          174080
# NB:         2048
# eps:        1.110223e-16
# Activated runtime: Parsec
#
#      M       N  K/NRHS      NB      Nb threads      seconds       Gflop/s
F# 174080,  174080,  174080,    2048,      55,    AL4SAN ERROR: al4san_desc_mat_alloc(): malloc() failed
AL4SAN ERROR: al4san_desc_check(): NULL matrix pointer
AL4SAN ERROR: AL4SAN_Desc_Create_User(): invalid descriptor
AL4SAN ERROR: al4san_desc_check(): NULL descriptor
AL4SAN ERROR: AL4SAN_dplgsy_Tile(): invalid descriptor
[flamingo:54733] *** Process received signal ***
[flamingo:54733] Signal: Segmentation fault (11)
[flamingo:54733] Signal code: Address not mapped (1)
[flamingo:54733] Failing at address: 0xb0
[flamingo:54733] [ 0] /lib/x86_64-linux-gnu/libpthread.so.0(+0x11390)[0x7ff3b812c390]
[flamingo:54733] [ 1] ./potrf[0x408244]
[flamingo:54733] [ 2] ./potrf[0x406b85]
[flamingo:54733] [ 3] ./potrf[0x402abc]
[flamingo:54733] [ 4] ./potrf[0x4021c5]
[flamingo:54733] [ 5] /lib/x86_64-linux-gnu/libc.so.6(__libc_start_main+0xf0)[0x7ff3b0be6830]
[flamingo:54733] [ 6] ./potrf[0x4024f9]
[flamingo:54733] *** End of error message ***
#
# AL4SAN 1.0.0, ./potrf
# Nb threads: 55
# Nb gpus:    0
# Nb Prows:    1
# Nb Qcols:    1
# N:          174080
# NB:         2560
# eps:        1.110223e-16
# Activated runtime: Parsec
#
#      M       N  K/NRHS      NB      Nb threads      seconds       Gflop/s
F# 174080,  174080,  174080,    2560,      55,    AL4SAN ERROR: al4san_desc_mat_alloc(): malloc() failed
AL4SAN ERROR: al4san_desc_check(): NULL matrix pointer
AL4SAN ERROR: AL4SAN_Desc_Create_User(): invalid descriptor
AL4SAN ERROR: al4san_desc_check(): NULL descriptor
AL4SAN ERROR: AL4SAN_dplgsy_Tile(): invalid descriptor
[flamingo:54796] *** Process received signal ***
[flamingo:54796] Signal: Segmentation fault (11)
[flamingo:54796] Signal code: Address not mapped (1)
[flamingo:54796] Failing at address: 0xb0
[flamingo:54796] [ 0] /lib/x86_64-linux-gnu/libpthread.so.0(+0x11390)[0x7f2f259a7390]
[flamingo:54796] [ 1] ./potrf[0x408244]
[flamingo:54796] [ 2] ./potrf[0x406b85]
[flamingo:54796] [ 3] ./potrf[0x402abc]
[flamingo:54796] [ 4] ./potrf[0x4021c5]
[flamingo:54796] [ 5] /lib/x86_64-linux-gnu/libc.so.6(__libc_start_main+0xf0)[0x7f2f1e461830]
[flamingo:54796] [ 6] ./potrf[0x4024f9]
[flamingo:54796] *** End of error message ***
#
# AL4SAN 1.0.0, ./potrf
# Nb threads: 55
# Nb gpus:    0
# Nb Prows:    1
# Nb Qcols:    1
# N:          174080
# NB:         2560
# eps:        1.110223e-16
# Activated runtime: Parsec
#
#      M       N  K/NRHS      NB      Nb threads      seconds       Gflop/s
F# 174080,  174080,  174080,    2560,      55,    AL4SAN ERROR: al4san_desc_mat_alloc(): malloc() failed
AL4SAN ERROR: al4san_desc_check(): NULL matrix pointer
AL4SAN ERROR: AL4SAN_Desc_Create_User(): invalid descriptor
AL4SAN ERROR: al4san_desc_check(): NULL descriptor
AL4SAN ERROR: AL4SAN_dplgsy_Tile(): invalid descriptor
[flamingo:54859] *** Process received signal ***
[flamingo:54859] Signal: Segmentation fault (11)
[flamingo:54859] Signal code: Address not mapped (1)
[flamingo:54859] Failing at address: 0xb0
[flamingo:54859] [ 0] /lib/x86_64-linux-gnu/libpthread.so.0(+0x11390)[0x7f6e61aaa390]
[flamingo:54859] [ 1] ./potrf[0x408244]
[flamingo:54859] [ 2] ./potrf[0x406b85]
[flamingo:54859] [ 3] ./potrf[0x402abc]
[flamingo:54859] [ 4] ./potrf[0x4021c5]
[flamingo:54859] [ 5] /lib/x86_64-linux-gnu/libc.so.6(__libc_start_main+0xf0)[0x7f6e5a564830]
[flamingo:54859] [ 6] ./potrf[0x4024f9]
[flamingo:54859] *** End of error message ***
#
# AL4SAN 1.0.0, ./potrf
# Nb threads: 55
# Nb gpus:    0
# Nb Prows:    1
# Nb Qcols:    1
# N:          174080
# NB:         2560
# eps:        1.110223e-16
# Activated runtime: Parsec
#
#      M       N  K/NRHS      NB      Nb threads      seconds       Gflop/s
F# 174080,  174080,  174080,    2560,      55,    AL4SAN ERROR: al4san_desc_mat_alloc(): malloc() failed
AL4SAN ERROR: al4san_desc_check(): NULL matrix pointer
AL4SAN ERROR: AL4SAN_Desc_Create_User(): invalid descriptor
AL4SAN ERROR: al4san_desc_check(): NULL descriptor
AL4SAN ERROR: AL4SAN_dplgsy_Tile(): invalid descriptor
[flamingo:54922] *** Process received signal ***
[flamingo:54922] Signal: Segmentation fault (11)
[flamingo:54922] Signal code: Address not mapped (1)
[flamingo:54922] Failing at address: 0xb0
[flamingo:54922] [ 0] /lib/x86_64-linux-gnu/libpthread.so.0(+0x11390)[0x7f3a44c17390]
[flamingo:54922] [ 1] ./potrf[0x408244]
[flamingo:54922] [ 2] ./potrf[0x406b85]
[flamingo:54922] [ 3] ./potrf[0x402abc]
[flamingo:54922] [ 4] ./potrf[0x4021c5]
[flamingo:54922] [ 5] /lib/x86_64-linux-gnu/libc.so.6(__libc_start_main+0xf0)[0x7f3a3d6d1830]
[flamingo:54922] [ 6] ./potrf[0x4024f9]
[flamingo:54922] *** End of error message ***
#
# AL4SAN 1.0.0, ./potrf
# Nb threads: 55
# Nb gpus:    0
# Nb Prows:    1
# Nb Qcols:    1
# N:          174080
# NB:         3072
# eps:        1.110223e-16
# Activated runtime: Parsec
#
#      M       N  K/NRHS      NB      Nb threads      seconds       Gflop/s
F# 174080,  174080,  174080,    3072,      55,    AL4SAN ERROR: al4san_desc_mat_alloc(): malloc() failed
AL4SAN ERROR: al4san_desc_check(): NULL matrix pointer
AL4SAN ERROR: AL4SAN_Desc_Create_User(): invalid descriptor
AL4SAN ERROR: al4san_desc_check(): NULL descriptor
AL4SAN ERROR: AL4SAN_dplgsy_Tile(): invalid descriptor
